iter	RMSE
4775	9999.054991
4776	9997.668069
4777	9996.984048
4778	9995.879637
4779	9994.546291
4780	9992.953335
4781	9991.904443
4782	9990.43099
4783	9987.182134
4784	9986.673341
4785	9985.13371
4786	9983.771005
4787	9982.328007
4788	9982.205754
4789	9979.363894
4790	9978.339016
4791	9976.116844
4792	9974.182907
4793	9973.654496
4794	9971.558743
4795	9970.392083
4796	9969.432068
4797	9968.36833
4798	9966.10052
4799	9965.449111
4800	9963.681304
4801	9961.694809
4802	9961.380668
4803	9960.897318
4804	9959.670952
4805	9959.454595
4806	9956.887075
4807	9955.877978
4808	9954.955815
4809	9952.700316
4810	9951.887636
4811	9951.308745
4812	9950.774464
4813	9949.818569
4814	9947.992934
4815	9946.564392
4816	9944.686618
4817	9942.176155
4818	9939.765735
4819	9938.670115
4820	9936.755277
4821	9935.211791
4822	9934.035534
4823	9931.748845
4824	9930.392655
4825	9928.870655
4826	9927.165339
4827	9924.839064
4828	9924.349495
4829	9922.872564
4830	9921.363309
4831	9919.470521
4832	9918.161295
4833	9917.039075
4834	9916.197759
4835	9914.859829
4836	9914.527074
4837	9913.31332
4838	9911.941113
4839	9910.441939
4840	9907.367865
4841	9904.267007
4842	9901.983899
4843	9901.797946
4844	9900.592966
4845	9899.863074
4846	9897.978553
4847	9895.626772
4848	9894.677141
4849	9894.537967
4850	9893.741122
4851	9891.531053
4852	9890.469577
4853	9889.833728
4854	9887.859709
4855	9886.65558
4856	9885.213404
4857	9884.489646
4858	9883.241307
4859	9882.42681
4860	9880.545948
4861	9879.786407
4862	9877.568202
4863	9876.927909
4864	9876.075368
4865	9875.388282
4866	9874.066401
4867	9873.893186
4868	9873.482995
4869	9872.950034
4870	9872.315876
4871	9871.139053
4872	9869.788959
4873	9867.646085
4874	9867.620504
4875	9866.884791
4876	9863.739185
4877	9863.616498
4878	9863.57994
4879	9862.49493
4880	9860.641105
4881	9858.560876
4882	9855.200783
4883	9854.03229
4884	9851.702594
4885	9849.568361
4886	9848.520802
4887	9847.526965
4888	9845.968129
4889	9845.941636
4890	9843.929536
4891	9843.758579
4892	9842.540284
4893	9842.090447
4894	9841.305177
4895	9837.798731
4896	9835.492049
4897	9835.071856
4898	9832.488526
4899	9831.777728
4900	9829.275887
4901	9828.060111
4902	9827.941483
4903	9827.128539
4904	9824.56518
4905	9824.049277
4906	9822.854447
4907	9820.987287
4908	9820.46559
4909	9819.35898
4910	9818.77541
4911	9816.583558
4912	9816.015575
4913	9814.945637
4914	9813.676536
4915	9813.40541
4916	9812.616972
4917	9810.41093
4918	9810.347198
4919	9807.116257
4920	9806.720555
4921	9806.599411
4922	9805.874634
4923	9805.457284
4924	9804.529126
4925	9803.59979
4926	9803.290569
4927	9801.911071
4928	9801.056952
4929	9799.431736
4930	9797.931904
4931	9797.123636
4932	9795.211062
4933	9794.081942
4934	9791.853947
4935	9791.669043
4936	9790.783477
4937	9789.123756
4938	9787.495184
4939	9786.557387
4940	9785.363629
4941	9784.952045
4942	9784.285529
4943	9784.043146
4944	9781.175974
4945	9779.904926
4946	9779.043312
4947	9777.489457
4948	9776.711594
4949	9776.301795
4950	9775.616399
4951	9774.314627
4952	9773.72331
4953	9770.857687
4954	9769.643602
4955	9768.673652
4956	9767.435932
4957	9766.285799
4958	9766.165814
4959	9765.286832
4960	9763.864779
4961	9763.297511
4962	9761.460454
4963	9759.181784
4964	9757.092922
4965	9756.889619
4966	9755.300846
4967	9753.189743
4968	9750.059261
4969	9749.194905
4970	9747.412616
4971	9746.86252
4972	9745.482047
4973	9744.304655
4974	9742.301389
4975	9740.965268
4976	9740.757464
4977	9740.460767
4978	9740.279725
4979	9737.270025
4980	9735.314766
4981	9734.16915
4982	9732.132007
4983	9730.830053
4984	9730.023386
4985	9728.710562
4986	9727.863905
4987	9727.359425
4988	9725.683786
4989	9725.209323
4990	9723.049055
4991	9722.188104
4992	9720.150018
4993	9718.274496
4994	9716.601546
4995	9716.003163
4996	9715.846068
4997	9715.273699
4998	9714.483927
4999	9713.457167
5000	9711.881389
5001	9710.698979
5002	9709.559133
5003	9707.517971
5004	9706.513944
5005	9706.052099
5006	9704.90793
5007	9704.426721
5008	9703.952713
5009	9703.14895
5010	9702.481199
5011	9702.312536
5012	9701.825742
5013	9701.647385
5014	9700.9906
5015	9700.018671
5016	9699.085878
5017	9697.797133
5018	9696.593056
5019	9696.467959
5020	9695.621764
5021	9694.782225
5022	9694.079956
5023	9691.696392
5024	9690.070676
5025	9688.002816
5026	9686.730573
5027	9686.685522
5028	9685.339385
5029	9684.175344
5030	9683.298431
5031	9681.537056
5032	9680.820633
5033	9679.234097
5034	9678.663385
5035	9677.27485
5036	9675.808486
5037	9675.080552
5038	9674.675349
5039	9674.523429
5040	9672.964095
5041	9670.443299
5042	9669.542337
5043	9668.443958
5044	9667.096478
5045	9665.939289
5046	9665.863474
5047	9665.553439
5048	9665.400677
5049	9663.439551
5050	9662.336529
5051	9661.252603
5052	9660.863025
5053	9660.457681
5054	9659.737911
5055	9659.167978
5056	9656.818344
5057	9656.265022
5058	9654.983
5059	9654.803497
5060	9653.119453
5061	9652.350371
5062	9651.319212
5063	9648.47312
5064	9647.317001
5065	9647.225105
5066	9646.133048
5067	9645.485806
5068	9644.233676
5069	9643.92581
5070	9642.030559
5071	9640.895572
5072	9639.692202
5073	9638.09263
5074	9636.96655
5075	9635.792829
5076	9635.47857
5077	9634.578764
5078	9633.921726
5079	9632.240151
5080	9630.062826
5081	9628.709851
5082	9628.509261
5083	9628.025243
5084	9627.117638
5085	9624.710568
5086	9624.541906
5087	9623.30033
5088	9620.276403
5089	9619.154914
5090	9617.700344
5091	9617.004378
5092	9616.196647
5093	9615.301886
5094	9615.220893
5095	9613.358441
5096	9611.275209
5097	9610.88369
5098	9609.556645
5099	9609.229258
5100	9608.697013
5101	9608.044026
5102	9605.923764
5103	9605.22556
5104	9602.99709
5105	9602.942178
5106	9601.526129
5107	9599.370686
5108	9598.806398
5109	9597.38009
5110	9596.654503
5111	9594.906017
5112	9593.642062
5113	9592.243663
5114	9592.150083
5115	9591.596462
5116	9591.360798
5117	9590.941702
5118	9590.65017
5119	9589.977631
5120	9589.184839
5121	9587.292291
5122	9586.700128
5123	9585.329624
5124	9584.226904
5125	9582.222833
5126	9581.899813
5127	9580.708337
5128	9579.920857
5129	9578.844932
5130	9577.364107
5131	9576.342927
5132	9575.198019
5133	9573.789028
5134	9572.348887
5135	9571.749962
5136	9570.721619
5137	9570.393209
5138	9569.461114
5139	9569.213333
5140	9568.821142
5141	9568.648023
5142	9567.19779
5143	9564.758374
5144	9564.272335
5145	9563.074052
5146	9561.294818
5147	9557.996112
5148	9557.389883
5149	9557.356373
5150	9555.518242
5151	9554.041998
5152	9553.2625
5153	9552.201982
5154	9551.286695
5155	9550.007105
5156	9549.210533
5157	9547.0885
5158	9546.868137
5159	9545.399243
5160	9545.246496
5161	9544.568575
5162	9543.386399
5163	9542.213136
5164	9540.355326
5165	9539.772479
5166	9537.505762
5167	9536.523579
5168	9535.102637
5169	9535.011043
5170	9534.112247
5171	9533.860454
5172	9533.226076
5173	9531.427694
5174	9531.394423
5175	9530.148983
5176	9528.855333
5177	9527.388345
5178	9527.279475
5179	9527.0728
5180	9526.933816
5181	9526.15815
5182	9524.779928
5183	9524.076055
5184	9523.594484
5185	9522.089585
5186	9520.718391
5187	9519.148939
5188	9518.417291
5189	9515.813223
5190	9514.767252
5191	9514.357716
5192	9512.714497
5193	9511.344093
5194	9511.230846
5195	9509.463426
5196	9508.230092
5197	9506.477697
5198	9505.460543
5199	9505.340017
5200	9504.406999
5201	9503.248172
5202	9501.806456
5203	9499.554111
5204	9499.069421
5205	9498.999673
5206	9498.241425
5207	9495.545692
5208	9495.411861
5209	9493.724811
5210	9492.456387
5211	9490.954479
5212	9489.809986
5213	9488.326441
5214	9487.752989
5215	9487.425336
5216	9485.817511
5217	9485.659701
5218	9484.715538
5219	9482.626033
5220	9481.952827
5221	9481.011349
5222	9480.666392
5223	9480.094901
5224	9479.354424
5225	9478.155439
5226	9476.817576
5227	9476.255518
5228	9475.543249
5229	9475.34834
5230	9473.530213
5231	9472.526996
5232	9471.164659
5233	9469.398669
5234	9468.773979
5235	9467.677997
5236	9465.672858
5237	9465.12743
5238	9464.504482
5239	9462.720668
5240	9459.670431
5241	9458.769215
5242	9457.71781
5243	9456.759655
5244	9454.317063
5245	9453.196503
5246	9452.065238
5247	9450.979095
5248	9449.3876
5249	9447.796249
5250	9446.426873
5251	9444.547485
5252	9443.365893
5253	9443.149732
5254	9442.480432
5255	9441.491173
5256	9441.071487
5257	9440.597324
5258	9439.879629
5259	9438.873281
5260	9436.657274
5261	9435.756158
5262	9433.998121
5263	9432.614249
5264	9431.893314
5265	9430.962721
5266	9429.009229
5267	9427.49943
5268	9427.479012
5269	9426.051699
5270	9424.824019
5271	9423.287635
5272	9421.749076
5273	9420.963252
5274	9419.891592
5275	9418.819139
5276	9417.785861
5277	9416.822253
5278	9416.078731
5279	9415.787259
5280	9414.073307
5281	9412.987606
5282	9412.410386
5283	9411.800494
5284	9411.024603
5285	9408.962519
5286	9408.455001
5287	9407.426103
5288	9407.091234
5289	9404.932591
5290	9404.609841
5291	9404.453877
5292	9403.725871
5293	9401.645777
5294	9399.231756
5295	9399.039395
5296	9397.669955
5297	9396.908699
5298	9395.780893
5299	9395.113461
5300	9394.975795
5301	9394.242964
5302	9393.394056
5303	9390.897907
5304	9389.787365
5305	9389.045604
5306	9388.895565
5307	9387.431386
5308	9387.397765
5309	9385.945202
5310	9385.254495
5311	9384.724589
5312	9384.562407
5313	9384.110161
5314	9383.040996
5315	9381.536642
5316	9381.027314
5317	9378.748268
5318	9378.014962
5319	9377.606034
5320	9376.502842
5321	9376.166776
5322	9374.288422
5323	9373.404816
5324	9371.555823
5325	9370.881508
5326	9369.738061
5327	9368.499195
5328	9367.793474
5329	9367.125374
5330	9366.915537
5331	9366.745372
5332	9365.87117
5333	9365.126408
5334	9363.610407
5335	9362.532728
5336	9362.061749
5337	9360.413652
5338	9360.312291
5339	9359.418066
5340	9357.523283
5341	9357.123755
5342	9356.189702
5343	9355.298385
5344	9354.367054
5345	9352.644182
5346	9352.007357
5347	9351.9016
5348	9350.499523
5349	9349.781087
5350	9349.44994
5351	9348.17537
5352	9347.116277
5353	9344.952388
5354	9344.743807
5355	9343.476106
5356	9342.043446
5357	9340.306888
5358	9338.315153
5359	9335.489393
5360	9334.697287
5361	9333.683407
5362	9332.373256
5363	9332.201705
5364	9331.419972
5365	9330.611556
5366	9329.591167
5367	9329.40597
5368	9329.292781
5369	9328.46039
5370	9327.805115
5371	9327.21265
5372	9326.483607
5373	9325.745967
5374	9325.645311
5375	9324.485586
5376	9323.752218
5377	9323.416941
5378	9322.830645
5379	9321.373813
5380	9320.325038
5381	9319.212359
5382	9317.294044
5383	9316.576144
5384	9315.656877
5385	9315.37608
5386	9313.996756
5387	9312.895628
5388	9311.648108
5389	9310.642971
5390	9308.837862
5391	9308.240525
5392	9305.470023
5393	9303.606675
5394	9302.520382
5395	9301.991075
5396	9301.880405
5397	9301.697271
5398	9298.662196
5399	9297.496328
5400	9297.212212
5401	9295.847497
5402	9295.49033
5403	9294.077138
5404	9293.545936
5405	9291.889781
5406	9289.988605
5407	9288.71074
5408	9287.57332
5409	9287.436971
5410	9286.72951
5411	9286.562342
5412	9285.728647
5413	9284.548333
5414	9284.259307
5415	9283.979122
5416	9282.376568
5417	9281.294702
5418	9280.856888
5419	9279.677221
5420	9279.11865
5421	9278.110297
5422	9274.598848
5423	9274.406642
5424	9273.462586
5425	9272.448491
5426	9271.716783
5427	9271.545203
5428	9271.092844
5429	9271.073346
5430	9270.003325
5431	9268.467046
5432	9266.919753
5433	9265.46433
5434	9264.446214
5435	9263.799297
5436	9263.165331
5437	9263.126867
5438	9262.108376
5439	9261.527318
5440	9260.074962
5441	9258.381881
5442	9257.558238
5443	9256.592109
5444	9254.009093
5445	9251.839966
5446	9250.204956
5447	9248.239391
5448	9247.445397
5449	9246.342465
5450	9245.832605
5451	9243.921998
5452	9242.471899
5453	9240.414716
5454	9239.057998
5455	9237.844631
5456	9236.464368
5457	9236.024548
5458	9234.634851
5459	9233.955595
5460	9232.052165
5461	9230.71119
5462	9230.544985
5463	9229.041764
5464	9228.274995
5465	9227.306717
5466	9226.054502
5467	9223.717888
5468	9223.622606
5469	9221.85448
5470	9220.128956
5471	9218.486975
5472	9217.5161
5473	9216.746008
5474	9216.175728
5475	9214.193062
5476	9212.42442
5477	9212.125984
5478	9211.984859
5479	9211.746272
5480	9210.212472
5481	9210.149929
5482	9209.96837
5483	9208.700488
5484	9207.6357
5485	9207.326738
5486	9205.554966
5487	9204.435224
5488	9202.404029
5489	9200.280026
5490	9198.770578
5491	9196.989996
5492	9196.182545
5493	9194.766187
5494	9194.28721
5495	9193.156528
5496	9192.806567
5497	9192.022321
5498	9190.110287
5499	9189.575937
5500	9188.366014
5501	9187.231094
5502	9185.861378
5503	9185.001813
5504	9184.718875
5505	9183.248066
5506	9182.695982
5507	9181.078272
5508	9180.988614
5509	9180.574527
5510	9179.088357
5511	9178.65445
5512	9178.339497
5513	9176.937461
5514	9174.609541
5515	9174.54686
5516	9173.182792
5517	9171.415907
5518	9169.522313
5519	9168.339493
5520	9168.313268
5521	9167.735885
5522	9167.654962
5523	9165.5458
5524	9165.316917
5525	9164.316313
5526	9163.562826
5527	9162.175597
5528	9161.723259
5529	9160.890729
5530	9160.288988
5531	9158.433484
5532	9158.053481
5533	9157.833935
5534	9156.828146
5535	9156.35948
5536	9155.261811
5537	9152.943082
5538	9152.00425
5539	9150.847305
5540	9149.764209
5541	9148.429972
5542	9147.31914
5543	9146.373448
5544	9146.084841
5545	9144.333418
5546	9143.299514
5547	9142.156818
5548	9140.156122
5549	9138.797547
5550	9138.454841
5551	9137.315848
5552	9137.263719
5553	9136.681178
5554	9136.223067
5555	9135.16523
5556	9134.497002
5557	9134.310841
5558	9133.624662
5559	9131.475808
5560	9130.128226
5561	9129.247374
5562	9127.136341
5563	9125.544808
5564	9123.923744
5565	9122.534169
5566	9121.521418
5567	9120.770774
5568	9120.763049
5569	9120.040955
5570	9119.816356
5571	9119.451094
5572	9119.342647
5573	9119.033322
5574	9118.159976
5575	9117.241027
5576	9116.383728
5577	9116.354692
5578	9114.983114
5579	9113.731959
5580	9113.653974
5581	9112.428295
5582	9111.926139
5583	9110.655806
5584	9110.196154
5585	9109.425966
5586	9106.785347
5587	9105.221698
5588	9103.988699
5589	9102.087573
5590	9100.560035
5591	9099.676654
5592	9098.332443
5593	9097.303549
5594	9096.668999
5595	9096.337481
5596	9095.6295
5597	9094.29598
5598	9092.568056
5599	9091.453956
5600	9089.670664
5601	9089.200868
5602	9087.481233
5603	9086.982038
5604	9086.106681
5605	9084.386947
5606	9083.481296
5607	9081.941151
5608	9081.306634
5609	9080.561007
5610	9079.958922
5611	9079.665565
5612	9078.364903
5613	9076.354059
5614	9074.238892
5615	9072.893943
5616	9072.27556
5617	9070.287837
5618	9068.286436
5619	9067.020451
5620	9066.260119
5621	9063.373504
5622	9063.230036
5623	9062.150695
5624	9061.827054
5625	9061.484923
5626	9061.1093
5627	9058.971383
5628	9057.954571
5629	9057.117622
5630	9056.646858
5631	9055.629363
5632	9053.494205
5633	9052.377075
5634	9051.107828
5635	9049.794139
5636	9048.417944
5637	9047.039429
5638	9045.471781
5639	9044.025358
5640	9043.754186
5641	9042.670358
5642	9041.761557
5643	9041.252889
5644	9040.449054
5645	9040.296214
5646	9038.20077
5647	9036.985331
5648	9035.979821
5649	9035.565563
5650	9034.1712
5651	9033.714483
5652	9032.806367
5653	9031.758967
5654	9031.204596
5655	9030.094359
5656	9029.291566
5657	9027.768578
5658	9025.426461
5659	9023.671669
5660	9022.416746
5661	9021.95767
5662	9021.631263
5663	9020.999958
5664	9019.643333
5665	9019.390237
5666	9018.693932
5667	9017.326725
5668	9016.339856
5669	9015.204347
5670	9015.091725
5671	9013.793438
5672	9012.524698
5673	9011.884179
5674	9011.673278
5675	9009.708005
5676	9007.805789
5677	9006.62466
5678	9004.317246
5679	9003.144912
5680	9001.413375
5681	9000.612956
5682	8998.390883
5683	8997.199067
5684	8995.759535
5685	8994.286086
5686	8994.2562
5687	8993.316308
5688	8993.026422
5689	8992.127446
5690	8991.937396
5691	8990.490869
5692	8989.442304
5693	8989.00156
5694	8988.792519
5695	8987.082801
5696	8985.250545
5697	8985.165022
5698	8984.017719
5699	8982.162394
5700	8980.278606
5701	8979.416017
5702	8977.646455
5703	8976.719714
5704	8975.193746
5705	8974.518269
5706	8973.949484
5707	8972.421733
5708	8971.136034
5709	8970.48401
5710	8968.947099
5711	8967.918214
5712	8967.714324
5713	8966.693547
5714	8965.682692
5715	8964.2325
5716	8964.028022
5717	8962.566402
5718	8962.295145
5719	8960.951155
5720	8959.197065
5721	8957.350802
5722	8956.307031
5723	8955.419205
5724	8954.962822
5725	8953.947398
5726	8952.710182
5727	8951.812864
5728	8950.988375
5729	8950.460357
5730	8948.25341
5731	8947.713153
5732	8946.682764
5733	8944.974081
5734	8943.543786
5735	8942.978784
5736	8941.368471
5737	8941.033654
5738	8940.003396
5739	8938.317833
5740	8937.562537
5741	8936.271555
5742	8935.572441
5743	8934.721537
5744	8934.503999
5745	8934.087632
5746	8933.236941
5747	8932.169098
5748	8931.55334
5749	8930.182386
5750	8928.44587
5751	8926.845754
5752	8926.463483
5753	8926.127982
5754	8925.30244
5755	8925.237211
5756	8923.386086
5757	8921.891766
5758	8921.359726
5759	8920.394
5760	8920.292538
5761	8918.920416
5762	8918.621374
5763	8916.187602
5764	8915.000666
5765	8913.527227
5766	8912.793601
5767	8910.780071
5768	8910.199076
5769	8908.601199
5770	8908.022951
5771	8907.436401
5772	8906.423122
5773	8905.775891
5774	8904.842251
5775	8903.492496
5776	8901.966644
5777	8901.598573
5778	8900.349564
5779	8899.454165
5780	8897.7773
5781	8896.532018
5782	8895.781727
5783	8894.674623
5784	8893.999362
5785	8892.727244
5786	8892.456046
5787	8890.346961
5788	8888.895641
5789	8887.888937
5790	8887.371652
5791	8885.83825
5792	8885.510093
5793	8884.991441
5794	8883.878896
5795	8882.875159
5796	8881.289644
5797	8881.274127
5798	8880.720363
5799	8878.628736
5800	8877.367441
5801	8876.699188
5802	8875.328781
5803	8873.624254
5804	8871.769359
5805	8871.375515
5806	8869.945898
5807	8869.320161
5808	8868.422618
5809	8867.870582
5810	8866.449983
5811	8865.527508
5812	8864.137206
5813	8863.185198
5814	8861.133576
5815	8860.948429
5816	8860.01198
5817	8859.1015
5818	8858.572984
5819	8857.969499
5820	8856.820666
5821	8854.996156
5822	8854.026723
5823	8853.173581
5824	8851.993476
5825	8850.239795
5826	8849.770071
5827	8849.039282
5828	8847.506481
5829	8846.517176
5830	8845.644162
5831	8844.288291
5832	8843.063344
5833	8841.62472
5834	8841.47142
5835	8840.390473
5836	8839.377346
5837	8837.383768
5838	8836.386097
5839	8835.098316
5840	8833.698754
5841	8831.872551
5842	8830.862413
5843	8829.070162
5844	8828.015851
5845	8827.3631
5846	8826.542157
5847	8825.867064
5848	8825.275455
5849	8824.987662
5850	8824.071797
5851	8822.34402
5852	8820.20942
5853	8819.962559
5854	8818.566885
5855	8817.520627
5856	8816.995597
5857	8815.948865
5858	8815.557735
5859	8814.561471
5860	8813.926997
5861	8812.16579
5862	8810.782694
5863	8810.412091
5864	8808.372483
5865	8807.64401
5866	8807.110837
5867	8805.175516
5868	8804.353568
5869	8803.181684
5870	8801.12996
5871	8800.281874
5872	8799.551063
5873	8798.231044
5874	8797.842994
5875	8796.420463
5876	8796.263878
5877	8796.060309
5878	8794.47245
5879	8793.171003
5880	8791.86342
5881	8791.410044
5882	8790.981399
5883	8789.600432
5884	8789.321894
5885	8788.590832
5886	8786.584774
5887	8785.394032
5888	8784.157928
5889	8783.787889
5890	8782.597168
5891	8781.939136
5892	8781.584497
5893	8779.961326
5894	8779.704377
5895	8778.45323
5896	8777.462556
5897	8776.297699
5898	8776.174253
5899	8775.178462
5900	8774.41439
5901	8773.609062
5902	8773.033119
5903	8772.129051
5904	8769.511794
5905	8767.705709
5906	8767.251189
5907	8766.431072
5908	8765.233819
5909	8764.689619
5910	8763.554026
5911	8762.575606
5912	8761.294669
5913	8760.556655
5914	8759.521286
5915	8758.943796
5916	8757.43604
5917	8755.617046
5918	8754.619202
5919	8753.110835
5920	8751.379216
5921	8749.381737
5922	8748.003084
5923	8747.340963
5924	8746.16403
5925	8744.898167
5926	8744.357021
5927	8742.684426
5928	8740.735399
5929	8738.524664
5930	8735.332841
5931	8735.164886
5932	8732.668227
5933	8731.045474
5934	8730.075723
5935	8728.9624
5936	8726.832448
5937	8725.991931
5938	8724.325789
5939	8722.896231
5940	8722.759453
5941	8721.159575
5942	8719.39416
5943	8718.135954
5944	8717.814043
5945	8715.999355
5946	8714.986512
5947	8714.157081
5948	8713.342418
5949	8711.997525
5950	8710.17678
5951	8709.572794
5952	8709.127207
5953	8708.452972
5954	8706.352093
5955	8704.439907
5956	8703.832758
5957	8703.360081
5958	8701.808165
5959	8700.609804
5960	8699.90705
5961	8698.589513
5962	8698.057679
5963	8697.179235
5964	8696.347888
5965	8696.130029
5966	8695.651717
5967	8694.711112
5968	8694.080112
5969	8692.62151
5970	8691.577834
5971	8689.7658
5972	8688.648204
5973	8687.702047
5974	8686.168137
5975	8684.749035
5976	8683.306206
5977	8682.839706
5978	8682.177844
5979	8681.762755
5980	8680.542757
5981	8680.452761
5982	8679.244333
5983	8678.561558
5984	8677.508207
5985	8675.340151
5986	8674.591464
5987	8672.617891
5988	8670.582598
5989	8669.640666
5990	8668.71637
5991	8668.331402
5992	8666.942482
5993	8666.557946
5994	8664.749782
5995	8664.501971
5996	8663.297742
5997	8661.86085
5998	8660.623095
5999	8659.603125
6000	8659.0439
6001	8657.606968
6002	8656.334014
6003	8655.036165
6004	8654.091316
6005	8653.988223
6006	8653.486425
6007	8652.35013
6008	8651.19807
6009	8650.205704
6010	8648.784313
6011	8646.954648
6012	8645.046435
6013	8644.025354
6014	8643.470407
6015	8643.146067
6016	8642.022487
6017	8641.193494
6018	8640.148203
6019	8638.344113
6020	8637.930543
6021	8636.351364
6022	8635.119824
6023	8633.226294
6024	8631.411497
6025	8631.040361
6026	8630.866932
6027	8630.032408
6028	8629.704247
6029	8628.758527
6030	8628.340658
6031	8626.496972
6032	8625.753578
6033	8625.037682
6034	8623.712791
6035	8622.4694
6036	8621.789665
6037	8620.863123
6038	8620.48065
6039	8618.64513
6040	8617.863521
6041	8617.288019
6042	8616.933091
6043	8615.965868
6044	8614.918728
6045	8613.737293
6046	8611.50151
6047	8610.41255
6048	8608.98679
6049	8608.499261
6050	8607.700429
6051	8606.385978
6052	8604.992758
6053	8604.741645
6054	8603.804166
6055	8602.702638
6056	8601.709722
6057	8600.295549
6058	8599.904311
6059	8599.295214
6060	8597.952346
6061	8596.905012
6062	8594.872029
6063	8594.527503
6064	8593.715672
6065	8592.859575
6066	8592.688545
6067	8592.065517
6068	8591.128632
6069	8589.726573
6070	8587.37402
6071	8585.5345
6072	8584.259644
6073	8582.447639
6074	8582.021741
6075	8579.227966
6076	8578.909362
6077	8577.146686
6078	8575.860298
6079	8573.892978
6080	8572.491254
6081	8570.9623
6082	8569.780225
6083	8568.600617
6084	8567.694115
6085	8567.008229
6086	8566.035509
6087	8564.982273
6088	8564.027028
6089	8561.848184
6090	8560.608649
6091	8560.53171
6092	8560.096774
6093	8559.568594
6094	8557.708139
6095	8555.466153
6096	8554.267376
6097	8553.506767
6098	8551.863697
6099	8551.457757
6100	8550.168651
6101	8548.825284
6102	8547.054175
6103	8546.624188
6104	8546.070296
6105	8545.010256
6106	8543.943825
6107	8543.070212
6108	8541.447568
6109	8540.029839
6110	8538.501491
6111	8537.835805
6112	8537.19821
6113	8535.679014
6114	8533.723063
6115	8532.254586
6116	8530.815941
6117	8530.098787
6118	8529.873707
6119	8528.600796
6120	8528.412799
6121	8528.019222
6122	8526.924875
6123	8526.481174
6124	8524.669619
6125	8524.241984
6126	8523.777613
6127	8523.564661
6128	8522.517081
6129	8520.565382
6130	8520.177734
6131	8519.109446
6132	8517.799804
6133	8517.55529
6134	8516.747179
6135	8515.066313
6136	8514.090077
6137	8513.157289
6138	8511.81902
6139	8511.39567
6140	8510.534766
6141	8508.041074
6142	8507.270718
6143	8506.251657
6144	8504.43453
6145	8502.545716
6146	8501.665513
6147	8500.594565
6148	8499.555458
6149	8499.401533
6150	8497.546134
6151	8496.630584
6152	8495.78151
6153	8494.719786
6154	8493.997511
6155	8491.917947
6156	8490.25063
6157	8488.381014
6158	8488.074808
6159	8486.945004
6160	8485.426208
6161	8484.294276
6162	8483.842448
6163	8482.838312
6164	8482.336632
6165	8481.824682
6166	8480.721223
6167	8479.594554
6168	8479.192327
6169	8477.188125
6170	8474.384387
6171	8473.113857
6172	8472.705245
6173	8470.842092
6174	8470.490725
6175	8469.483385
6176	8468.331635
6177	8466.833655
6178	8466.814845
6179	8465.831924
6180	8465.724998
6181	8465.428042
6182	8464.65906
6183	8462.869572
6184	8462.251869
6185	8461.589871
6186	8460.907286
6187	8460.810906
6188	8460.249937
6189	8459.4801
6190	8458.463477
6191	8456.78503
6192	8456.268298
6193	8455.490781
6194	8454.596091
6195	8452.901071
6196	8451.841926
6197	8451.835991
6198	8450.362752
6199	8449.310479
6200	8448.879661
6201	8447.229905
6202	8445.538681
6203	8444.881291
6204	8443.485997
6205	8443.247251
6206	8442.652169
6207	8442.072825
6208	8441.012583
6209	8440.645486
6210	8439.416408
6211	8438.085089
6212	8437.455982
6213	8436.516074
6214	8435.022002
6215	8434.184752
6216	8433.29939
6217	8432.953993
6218	8432.544884
6219	8431.142509
6220	8429.535313
6221	8429.379854
6222	8429.199304
6223	8428.133621
6224	8426.375396
6225	8425.214036
6226	8423.221384
6227	8422.325346
6228	8421.159999
6229	8420.041879
6230	8419.893115
6231	8418.692383
6232	8417.169337
6233	8415.571092
6234	8415.523973
6235	8414.481496
6236	8412.310542
6237	8411.589284
6238	8411.312424
6239	8410.619542
6240	8409.441058
6241	8407.72992
6242	8406.988427
6243	8405.675785
6244	8405.407171
6245	8404.821833
6246	8404.536874
6247	8403.596536
6248	8402.758599
6249	8402.577688
6250	8401.229098
6251	8400.266182
6252	8400.000629
6253	8398.736257
6254	8398.246215
6255	8397.983497
6256	8397.627351
6257	8396.694373
6258	8396.459134
6259	8395.606128
6260	8395.240587
6261	8394.88703
6262	8393.60712
6263	8392.848309
6264	8391.735189
6265	8391.260975
6266	8390.036306
6267	8389.803607
6268	8388.91617
6269	8388.625448
6270	8387.465205
6271	8386.780986
6272	8386.562476
6273	8385.481823
6274	8383.324108
6275	8382.394988
6276	8381.576369
6277	8381.008554
6278	8380.835128
6279	8379.915857
6280	8379.784249
6281	8377.79967
6282	8377.620459
6283	8375.837787
6284	8374.38525
6285	8374.097129
6286	8373.408042
6287	8373.049313
6288	8371.465626
6289	8371.034392
6290	8369.983708
6291	8368.351046
6292	8366.947542
6293	8366.34556
6294	8365.827189
6295	8363.353945
6296	8362.408745
6297	8361.710748
6298	8359.01815
6299	8358.806023
6300	8358.602658
6301	8357.644832
6302	8356.325081
6303	8355.713761
6304	8354.257324
6305	8354.008448
6306	8353.554111
6307	8352.823275
6308	8352.309081
6309	8350.211739
6310	8349.511911
6311	8348.40742
6312	8347.568325
6313	8346.674954
6314	8346.464776
6315	8344.21987
6316	8343.509856
6317	8341.650353
6318	8341.288203
6319	8339.665444
6320	8338.822838
6321	8337.218709
6322	8335.740171
6323	8334.960451
6324	8333.607095
6325	8332.399767
6326	8331.606968
6327	8330.566992
6328	8330.076503
